    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.738933193,       3.628583149,      0.3232055266,      0.1900186743
      -1.747219941,       3.608933294,      0.3205129991,      0.1948089639
      -1.746783374,       3.609591346,       0.317359126,      0.1990760849
      -1.722873363,       3.662136269,      0.3135556848,      0.2030119904
      -1.723735319,       3.660694914,      0.3090429471,      0.2069020234
       -1.73565986,       3.633438255,      0.3038322828,      0.2103672771
      -1.742001755,       3.618003048,      0.2977023244,      0.2126221484
      -1.743833578,       3.612450809,      0.2904907218,      0.2138383304
      -1.720193631,       3.664579738,      0.2820011946,       0.214469557
      -1.720957072,       3.663295286,      0.2723091111,      0.2137058661
      -1.731849114,       3.637523939,      0.2613060207,      0.2107659231
      -1.739359257,        3.62020331,      0.2486810565,      0.2069652291
      -1.739933181,       3.618611903,      0.2344634402,      0.2003393244
      -1.717083272,        3.66924785,      0.2185730937,      0.1911124648
      -1.720095407,       3.663639134,      0.2011018467,      0.1811363126
       -1.73000575,       3.641353271,      0.1825590612,      0.1698111455
      -1.739201245,        3.61964655,      0.1629831318,      0.1567024837
      -1.739410073,        3.61843991,      0.1423718574,      0.1436355059
      -1.720151087,       3.661561089,      0.1207502165,      0.1288097789
      -1.723330032,       3.655348129,     0.09841902421,      0.1139418109
      -1.722924788,       3.656123845,      0.0754755676,     0.09972271144
      -1.730126725,       3.640036347,     0.05216726836,     0.08583496144
      -1.731666441,       3.635562562,     0.02857604616,     0.07139539806
      -1.719028997,       3.662930186,    0.004818831394,     0.05676520815
      -1.722420509,       3.655789524,    -0.01888326123,      0.0431495894
      -1.718683341,       3.662289988,    -0.04234019076,     0.03096845707
      -1.722473021,       3.654115215,    -0.06497669782,     0.01814713163
      -1.728717473,       3.636504429,    -0.08682288946,    0.006192265329
      -1.734458343,       3.624873547,     -0.1079393252,   -0.003873078025
      -1.733493694,       3.623610617,     -0.1282640623,    -0.01344628019
      -1.719205288,       3.656984203,     -0.1477155318,    -0.02096847948
      -1.722227746,       3.650893183,     -0.1654941936,    -0.02653145829
      -1.719491467,       3.654582283,     -0.1820712256,    -0.03144193657
       -1.71853168,       3.657590423,     -0.1976265251,    -0.03417007077
      -1.724142176,       3.642889751,     -0.2117322056,    -0.03431587694
      -1.720204139,        3.65364549,     -0.2245855768,    -0.03362664636
      -1.728392632,       3.633767617,      -0.236334393,    -0.03223933013
      -1.718299734,       3.656399077,     -0.2467611971,    -0.02823370988
      -1.720093286,       3.649466113,     -0.2557958615,     -0.0234797801
       -1.71531047,       3.663893799,     -0.2636893417,    -0.01803147252
      -1.713203344,       3.664801576,     -0.2707621409,    -0.01001933765
      -1.726498024,       3.639255472,     -0.2765539695,    -0.00156843395
      -1.719221005,        3.65445303,     -0.2811776957,    0.005802206961
      -1.708516448,       3.675061058,      -0.285138343,     0.01361206502
       -1.71602275,       3.660558837,     -0.2882510504,     0.02226021269
      -1.727825527,       3.637484564,     -0.2907108503,     0.03251708179
      -1.717631941,       3.656945547,     -0.2922388646,     0.04281696294
      -1.706172908,       3.684976173,     -0.2931616668,     0.05332465736
